epoch,num_sampled,num_adversaries,sampled_ids,sampled_benign_ids,sampled_malicious_ids,mad_median_norm,mad_mad,mad_k,mad_safety_keep_used,mad_fallback_used,mad_pass_ids,mad_reject_ids,mad_effective_pass_ids,mad_effective_reject_ids,mad_pass_benign_ids,mad_pass_malicious_ids,mad_reject_benign_ids,mad_reject_malicious_ids,cluster_best_k,cluster_best_score,cluster_scores,cluster_selected_cluster,cluster_fallback_used,cluster_pass_ids,cluster_reject_ids,cluster_effective_pass_ids,cluster_effective_reject_ids,cluster_pass_benign_ids,cluster_pass_malicious_ids,cluster_reject_benign_ids,cluster_reject_malicious_ids,final_selected_ids,final_rejected_ids,final_selected_benign_ids,final_selected_malicious_ids,final_rejected_benign_ids,final_rejected_malicious_ids,final_selected_benign_count,final_selected_malicious_count,final_rejected_benign_count,final_rejected_malicious_count
32,10,5,"[1, 57, 52, 76, 65, 58, 51, 23, 99, 21]","[57, 52, 76, 65, 58, 51, 23, 99, 21]",[1],0.5907086352061932,0.08392275916211683,2.0,0,0,"[57, 76, 65, 58, 51, 23, 99, 21]","[1, 52]","[57, 76, 65, 58, 51, 23, 99, 21]","[1, 52]","[57, 76, 65, 58, 51, 23, 99, 21]",[],[52],[1],2,0.5606435537338257,"{""0"": 3.9566516876220703, ""1"": -1.0}",0,0,"[57, 76, 65, 58, 51, 23, 21]","[1, 52, 99]","[57, 76, 65, 58, 51, 23, 21]","[1, 52, 99]","[57, 76, 65, 58, 51, 23, 21]",[],"[52, 99]",[1],"[57, 76, 65, 58, 51, 23, 21]","[1, 52, 99]","[57, 76, 65, 58, 51, 23, 21]",[],"[52, 99]",[1],7,0,2,1
33,10,5,"[4, 46, 64, 96, 82, 75, 40, 63, 36, 47]","[46, 64, 96, 82, 75, 40, 63, 36, 47]",[4],0.7461380580386408,0.14650929672646767,2.0,0,0,"[46, 64, 96, 82, 75, 40, 63, 36, 47]",[4],"[46, 64, 96, 82, 75, 40, 63, 36, 47]",[4],"[46, 64, 96, 82, 75, 40, 63, 36, 47]",[],[],[4],2,0.596932590007782,"{""0"": 2.0974724292755127, ""1"": -1.0}",0,0,"[46, 64, 82, 75, 40, 63, 36, 47]","[4, 96]","[46, 64, 82, 75, 40, 63, 36, 47]","[4, 96]","[46, 64, 82, 75, 40, 63, 36, 47]",[],[96],[4],"[46, 64, 82, 75, 40, 63, 36, 47]","[4, 96]","[46, 64, 82, 75, 40, 63, 36, 47]",[],[96],[4],8,0,1,1
34,10,5,"[0, 72, 8, 81, 73, 83, 65, 79, 58, 16]","[72, 8, 81, 73, 83, 65, 79, 58, 16]",[0],0.8521923811210406,0.13832324039159472,2.0,0,0,"[72, 8, 81, 73, 83, 65, 79, 58, 16]",[0],"[72, 8, 81, 73, 83, 65, 79, 58, 16]",[0],"[72, 8, 81, 73, 83, 65, 79, 58, 16]",[],[],[0],2,0.5419387221336365,"{""0"": 3.663731575012207, ""1"": -1.0}",0,0,"[72, 8, 81, 73, 83, 79, 58, 16]","[0, 65]","[72, 8, 81, 73, 83, 79, 58, 16]","[0, 65]","[72, 8, 81, 73, 83, 79, 58, 16]",[],[65],[0],"[72, 8, 81, 73, 83, 79, 58, 16]","[0, 65]","[72, 8, 81, 73, 83, 79, 58, 16]",[],[65],[0],8,0,1,1
35,10,5,"[3, 30, 84, 29, 12, 98, 44, 64, 13, 55]","[30, 84, 29, 12, 98, 44, 64, 13, 55]",[3],0.7538667284214537,0.0694965362373029,2.0,0,0,"[30, 84, 29, 12, 98, 44, 64, 13, 55]",[3],"[30, 84, 29, 12, 98, 44, 64, 13, 55]",[3],"[30, 84, 29, 12, 98, 44, 64, 13, 55]",[],[],[3],2,0.4990762174129486,"{""0"": 1.550157070159912, ""1"": 2.864203691482544}",1,0,"[30, 29, 12, 98, 44, 64, 55]","[3, 84, 13]","[30, 29, 12, 98, 44, 64, 55]","[3, 84, 13]","[30, 29, 12, 98, 44, 64, 55]",[],"[84, 13]",[3],"[30, 29, 12, 98, 44, 64, 55]","[3, 84, 13]","[30, 29, 12, 98, 44, 64, 55]",[],"[84, 13]",[3],7,0,2,1
36,10,5,"[0, 36, 23, 49, 11, 34, 99, 33, 58, 12]","[36, 23, 49, 11, 34, 99, 33, 58, 12]",[0],0.8762665327203414,0.08444543402793037,2.0,0,0,"[36, 23, 49, 11, 34, 99, 33, 58, 12]",[0],"[36, 23, 49, 11, 34, 99, 33, 58, 12]",[0],"[36, 23, 49, 11, 34, 99, 33, 58, 12]",[],[],[0],4,0.3074395954608917,"{""0"": 0.9692353010177612, ""1"": 1.9508097171783447, ""2"": 1.9618535041809082, ""3"": -1.0}",2,0,"[99, 58]","[0, 36, 23, 49, 11, 34, 33, 12]","[99, 58]","[0, 36, 23, 49, 11, 34, 33, 12]","[99, 58]",[],"[36, 23, 49, 11, 34, 33, 12]",[0],"[99, 58]","[0, 36, 23, 49, 11, 34, 33, 12]","[99, 58]",[],"[36, 23, 49, 11, 34, 33, 12]",[0],2,0,7,1
37,10,5,"[3, 43, 5, 34, 99, 14, 48, 24, 56, 37]","[43, 5, 34, 99, 14, 48, 24, 56, 37]",[3],0.759650423855342,0.23377289520646347,2.0,0,0,"[43, 5, 34, 99, 14, 48, 24, 56, 37]",[3],"[43, 5, 34, 99, 14, 48, 24, 56, 37]",[3],"[43, 5, 34, 99, 14, 48, 24, 56, 37]",[],[],[3],2,0.45267465710639954,"{""0"": 1.5022633075714111, ""1"": -1.0}",0,0,"[43, 5, 34, 99, 14, 48, 56, 37]","[3, 24]","[43, 5, 34, 99, 14, 48, 56, 37]","[3, 24]","[43, 5, 34, 99, 14, 48, 56, 37]",[],[24],[3],"[43, 5, 34, 99, 14, 48, 56, 37]","[3, 24]","[43, 5, 34, 99, 14, 48, 56, 37]",[],[24],[3],8,0,1,1
38,10,5,"[2, 88, 85, 65, 95, 82, 19, 77, 54, 37]","[88, 85, 65, 95, 82, 19, 77, 54, 37]",[2],1.021242422896807,0.34023693579646314,2.0,0,0,"[88, 85, 65, 95, 82, 19, 77, 54, 37]",[2],"[88, 85, 65, 95, 82, 19, 77, 54, 37]",[2],"[88, 85, 65, 95, 82, 19, 77, 54, 37]",[],[],[2],2,0.6726878881454468,"{""0"": 3.371448040008545, ""1"": -1.0}",0,0,"[85, 65, 95, 82, 19, 77, 54, 37]","[2, 88]","[85, 65, 95, 82, 19, 77, 54, 37]","[2, 88]","[85, 65, 95, 82, 19, 77, 54, 37]",[],[88],[2],"[85, 65, 95, 82, 19, 77, 54, 37]","[2, 88]","[85, 65, 95, 82, 19, 77, 54, 37]",[],[88],[2],8,0,1,1
39,10,5,"[2, 33, 12, 85, 87, 74, 15, 29, 94, 60]","[33, 12, 85, 87, 74, 15, 29, 94, 60]",[2],0.7376942941841629,0.17834632145578594,2.0,0,0,"[33, 12, 85, 87, 74, 15, 29, 94, 60]",[2],"[33, 12, 85, 87, 74, 15, 29, 94, 60]",[2],"[33, 12, 85, 87, 74, 15, 29, 94, 60]",[],[],[2],3,0.4217597246170044,"{""0"": 2.4780917167663574, ""1"": 3.812744140625, ""2"": -1.0}",1,0,"[33, 87, 74, 29, 94]","[2, 12, 85, 15, 60]","[33, 87, 74, 29, 94]","[2, 12, 85, 15, 60]","[33, 87, 74, 29, 94]",[],"[12, 85, 15, 60]",[2],"[33, 87, 74, 29, 94]","[2, 12, 85, 15, 60]","[33, 87, 74, 29, 94]",[],"[12, 85, 15, 60]",[2],5,0,4,1
40,10,5,"[4, 6, 33, 77, 65, 63, 55, 18, 2, 78]","[6, 33, 77, 65, 63, 55, 18, 78]","[4, 2]",0.7762545286424098,0.10573271482165797,2.0,0,0,"[6, 33, 77, 65, 63, 55, 18, 78]","[4, 2]","[6, 33, 77, 65, 63, 55, 18, 78]","[4, 2]","[6, 33, 77, 65, 63, 55, 18, 78]",[],[],"[4, 2]",2,0.41801026463508606,"{""0"": 4.65962553024292, ""1"": -1.0}",0,0,"[6, 33, 77, 65, 63, 18, 78]","[4, 55, 2]","[6, 33, 77, 65, 63, 18, 78]","[4, 55, 2]","[6, 33, 77, 65, 63, 18, 78]",[],[55],"[4, 2]","[6, 33, 77, 65, 63, 18, 78]","[4, 55, 2]","[6, 33, 77, 65, 63, 18, 78]",[],[55],"[4, 2]",7,0,1,2
41,10,5,"[1, 71, 25, 57, 32, 77, 51, 42, 95, 22]","[71, 25, 57, 32, 77, 51, 42, 95, 22]",[1],0.9426860432264947,0.21490687564048616,2.0,0,0,"[71, 25, 57, 32, 77, 51, 42, 95, 22]",[1],"[71, 25, 57, 32, 77, 51, 42, 95, 22]",[1],"[71, 25, 57, 32, 77, 51, 42, 95, 22]",[],[],[1],2,0.42723095417022705,"{""0"": 2.178520679473877, ""1"": -1.0}",0,0,"[71, 25, 57, 32, 77, 42, 95, 22]","[1, 51]","[71, 25, 57, 32, 77, 42, 95, 22]","[1, 51]","[71, 25, 57, 32, 77, 42, 95, 22]",[],[51],[1],"[71, 25, 57, 32, 77, 42, 95, 22]","[1, 51]","[71, 25, 57, 32, 77, 42, 95, 22]",[],[51],[1],8,0,1,1
42,10,5,"[2, 23, 61, 86, 54, 0, 91, 63, 37, 85]","[23, 61, 86, 54, 91, 63, 37, 85]","[2, 0]",0.9283227152361643,0.29128502141768753,2.0,0,0,"[23, 61, 86, 54, 91, 63, 37, 85]","[2, 0]","[23, 61, 86, 54, 91, 63, 37, 85]","[2, 0]","[23, 61, 86, 54, 91, 63, 37, 85]",[],[],"[2, 0]",2,0.6031461358070374,"{""0"": 5.06343412399292, ""1"": -1.0}",0,0,"[23, 61, 86, 91, 63, 37, 85]","[2, 54, 0]","[23, 61, 86, 91, 63, 37, 85]","[2, 54, 0]","[23, 61, 86, 91, 63, 37, 85]",[],[54],"[2, 0]","[23, 61, 86, 91, 63, 37, 85]","[2, 54, 0]","[23, 61, 86, 91, 63, 37, 85]",[],[54],"[2, 0]",7,0,1,2
43,10,5,"[0, 40, 56, 34, 98, 35, 1, 22, 89, 16]","[40, 56, 34, 98, 35, 22, 89, 16]","[0, 1]",0.8016499907198631,0.12070703257740256,2.0,0,0,"[40, 56, 34, 98, 35, 22, 89, 16]","[0, 1]","[40, 56, 34, 98, 35, 22, 89, 16]","[0, 1]","[40, 56, 34, 98, 35, 22, 89, 16]",[],[],"[0, 1]",2,0.6793272495269775,"{""0"": 5.509070873260498, ""1"": -1.0}",0,0,"[40, 56, 34, 98, 22, 89, 16]","[0, 35, 1]","[40, 56, 34, 98, 22, 89, 16]","[0, 35, 1]","[40, 56, 34, 98, 22, 89, 16]",[],[35],"[0, 1]","[40, 56, 34, 98, 22, 89, 16]","[0, 35, 1]","[40, 56, 34, 98, 22, 89, 16]",[],[35],"[0, 1]",7,0,1,2
44,10,5,"[1, 46, 25, 37, 20, 42, 44, 50, 12, 72]","[46, 25, 37, 20, 42, 44, 50, 12, 72]",[1],0.654685850050466,0.08596179188246184,2.0,0,0,"[25, 37, 20, 42, 44, 50, 12, 72]","[1, 46]","[25, 37, 20, 42, 44, 50, 12, 72]","[1, 46]","[25, 37, 20, 42, 44, 50, 12, 72]",[],[46],[1],2,0.5175486207008362,"{""0"": 1.1965386867523193, ""1"": 1.8799597024917603}",1,0,"[50, 72]","[1, 46, 25, 37, 20, 42, 44, 12]","[50, 72]","[1, 46, 25, 37, 20, 42, 44, 12]","[50, 72]",[],"[46, 25, 37, 20, 42, 44, 12]",[1],"[50, 72]","[1, 46, 25, 37, 20, 42, 44, 12]","[50, 72]",[],"[46, 25, 37, 20, 42, 44, 12]",[1],2,0,7,1
45,10,5,"[1, 19, 56, 93, 20, 12, 27, 69, 33, 16]","[19, 56, 93, 20, 12, 27, 69, 33, 16]",[1],0.7117781147483854,0.07801547902065609,2.0,0,0,"[19, 56, 93, 20, 12, 27, 69, 33, 16]",[1],"[19, 56, 93, 20, 12, 27, 69, 33, 16]",[1],"[19, 56, 93, 20, 12, 27, 69, 33, 16]",[],[],[1],4,0.3470247685909271,"{""0"": 2.284816026687622, ""1"": 2.1483898162841797, ""2"": -1.0, ""3"": 1.8365967273712158}",0,0,"[19, 12, 69]","[1, 56, 93, 20, 27, 33, 16]","[19, 12, 69]","[1, 56, 93, 20, 27, 33, 16]","[19, 12, 69]",[],"[56, 93, 20, 27, 33, 16]",[1],"[19, 12, 69]","[1, 56, 93, 20, 27, 33, 16]","[19, 12, 69]",[],"[56, 93, 20, 27, 33, 16]",[1],3,0,6,1
46,10,5,"[2, 45, 10, 1, 74, 86, 46, 35, 17, 81]","[45, 10, 74, 86, 46, 35, 17, 81]","[2, 1]",0.9750782950590936,0.16826559061389434,2.0,0,0,"[45, 10, 74, 86, 46, 35, 17, 81]","[2, 1]","[45, 10, 74, 86, 46, 35, 17, 81]","[2, 1]","[45, 10, 74, 86, 46, 35, 17, 81]",[],[],"[2, 1]",2,0.49156713485717773,"{""0"": 2.667712688446045, ""1"": -1.0}",0,0,"[45, 10, 74, 86, 35, 17, 81]","[2, 1, 46]","[45, 10, 74, 86, 35, 17, 81]","[2, 1, 46]","[45, 10, 74, 86, 35, 17, 81]",[],[46],"[2, 1]","[45, 10, 74, 86, 35, 17, 81]","[2, 1, 46]","[45, 10, 74, 86, 35, 17, 81]",[],[46],"[2, 1]",7,0,1,2
47,10,5,"[2, 99, 19, 62, 44, 0, 48, 52, 70, 65]","[99, 19, 62, 44, 48, 52, 70, 65]","[2, 0]",0.8157910229842248,0.21404140408449934,2.0,0,0,"[99, 19, 62, 44, 52, 70, 65]","[2, 0, 48]","[99, 19, 62, 44, 52, 70, 65]","[2, 0, 48]","[99, 19, 62, 44, 52, 70, 65]",[],[48],"[2, 0]",2,0.5557098984718323,"{""0"": 5.459208011627197, ""1"": -1.0}",0,0,"[19, 62, 44, 52, 70, 65]","[2, 99, 0, 48]","[19, 62, 44, 52, 70, 65]","[2, 99, 0, 48]","[19, 62, 44, 52, 70, 65]",[],"[99, 48]","[2, 0]","[19, 62, 44, 52, 70, 65]","[2, 99, 0, 48]","[19, 62, 44, 52, 70, 65]",[],"[99, 48]","[2, 0]",6,0,2,2
48,10,5,"[0, 66, 36, 83, 68, 23, 90, 2, 57, 21]","[66, 36, 83, 68, 23, 90, 57, 21]","[0, 2]",0.7367465246309931,0.1328739481194557,2.0,0,0,"[66, 36, 83, 68, 23, 90, 57, 21]","[0, 2]","[66, 36, 83, 68, 23, 90, 57, 21]","[0, 2]","[66, 36, 83, 68, 23, 90, 57, 21]",[],[],"[0, 2]",2,0.5554869174957275,"{""0"": 6.568198204040527, ""1"": -1.0}",0,0,"[66, 83, 68, 23, 90, 57, 21]","[0, 36, 2]","[66, 83, 68, 23, 90, 57, 21]","[0, 36, 2]","[66, 83, 68, 23, 90, 57, 21]",[],[36],"[0, 2]","[66, 83, 68, 23, 90, 57, 21]","[0, 36, 2]","[66, 83, 68, 23, 90, 57, 21]",[],[36],"[0, 2]",7,0,1,2
49,10,5,"[3, 10, 20, 51, 25, 27, 40, 5, 89, 85]","[10, 20, 51, 25, 27, 40, 5, 89, 85]",[3],0.7797766499146046,0.06903890985309957,2.0,0,0,"[10, 20, 51, 25, 27, 40, 5, 89, 85]",[3],"[10, 20, 51, 25, 27, 40, 5, 89, 85]",[3],"[10, 20, 51, 25, 27, 40, 5, 89, 85]",[],[],[3],2,0.4143219590187073,"{""0"": 1.399166464805603, ""1"": 2.852195978164673}",1,0,"[10, 27, 85]","[3, 20, 51, 25, 40, 5, 89]","[10, 27, 85]","[3, 20, 51, 25, 40, 5, 89]","[10, 27, 85]",[],"[20, 51, 25, 40, 5, 89]",[3],"[10, 27, 85]","[3, 20, 51, 25, 40, 5, 89]","[10, 27, 85]",[],"[20, 51, 25, 40, 5, 89]",[3],3,0,6,1
50,10,5,"[1, 85, 80, 28, 63, 68, 14, 94, 32, 20]","[85, 80, 28, 63, 68, 14, 94, 32, 20]",[1],0.7189894557197531,0.09550657694581449,2.0,0,0,"[85, 80, 28, 63, 68, 14, 94, 20]","[1, 32]","[85, 80, 28, 63, 68, 14, 94, 20]","[1, 32]","[85, 80, 28, 63, 68, 14, 94, 20]",[],[32],[1],2,0.38956302404403687,"{""0"": 0.9353972673416138, ""1"": 4.258491516113281}",1,0,"[85, 80, 28, 63, 14, 94]","[1, 68, 32, 20]","[85, 80, 28, 63, 14, 94]","[1, 68, 32, 20]","[85, 80, 28, 63, 14, 94]",[],"[68, 32, 20]",[1],"[85, 80, 28, 63, 14, 94]","[1, 68, 32, 20]","[85, 80, 28, 63, 14, 94]",[],"[68, 32, 20]",[1],6,0,3,1
51,10,5,"[3, 61, 21, 58, 32, 20, 53, 17, 93, 55]","[61, 21, 58, 32, 20, 53, 17, 93, 55]",[3],0.7701783717305658,0.14577311958213524,2.0,0,0,"[61, 21, 58, 32, 20, 53, 93, 55]","[3, 17]","[61, 21, 58, 32, 20, 53, 93, 55]","[3, 17]","[61, 21, 58, 32, 20, 53, 93, 55]",[],[17],[3],2,0.611644446849823,"{""0"": 1.9520676136016846, ""1"": -1.0}",0,0,"[61, 21, 58, 20, 53, 93, 55]","[3, 32, 17]","[61, 21, 58, 20, 53, 93, 55]","[3, 32, 17]","[61, 21, 58, 20, 53, 93, 55]",[],"[32, 17]",[3],"[61, 21, 58, 20, 53, 93, 55]","[3, 32, 17]","[61, 21, 58, 20, 53, 93, 55]",[],"[32, 17]",[3],7,0,2,1
52,10,5,"[3, 38, 56, 79, 43, 65, 66, 16, 75, 82]","[38, 56, 79, 43, 65, 66, 16, 75, 82]",[3],0.7358582292852142,0.03570946301212957,2.0,0,0,"[56, 79, 65, 66, 16, 75, 82]","[3, 38, 43]","[56, 79, 65, 66, 16, 75, 82]","[3, 38, 43]","[56, 79, 65, 66, 16, 75, 82]",[],"[38, 43]",[3],2,0.46216151118278503,"{""0"": 2.3109688758850098, ""1"": -1.0}",0,0,"[79, 65, 66, 16, 75, 82]","[3, 38, 56, 43]","[79, 65, 66, 16, 75, 82]","[3, 38, 56, 43]","[79, 65, 66, 16, 75, 82]",[],"[38, 56, 43]",[3],"[79, 65, 66, 16, 75, 82]","[3, 38, 56, 43]","[79, 65, 66, 16, 75, 82]",[],"[38, 56, 43]",[3],6,0,3,1
53,10,5,"[2, 98, 50, 69, 58, 82, 91, 59, 97, 38]","[98, 50, 69, 58, 82, 91, 59, 97, 38]",[2],0.8309053504392733,0.13747467358082666,2.0,0,0,"[98, 50, 69, 58, 82, 91, 59, 97, 38]",[2],"[98, 50, 69, 58, 82, 91, 59, 97, 38]",[2],"[98, 50, 69, 58, 82, 91, 59, 97, 38]",[],[],[2],3,0.5541274547576904,"{""0"": 3.1503710746765137, ""1"": 1.9907869100570679, ""2"": -1.0}",0,0,"[98, 50, 69, 58, 91, 38]","[2, 82, 59, 97]","[98, 50, 69, 58, 91, 38]","[2, 82, 59, 97]","[98, 50, 69, 58, 91, 38]",[],"[82, 59, 97]",[2],"[98, 50, 69, 58, 91, 38]","[2, 82, 59, 97]","[98, 50, 69, 58, 91, 38]",[],"[82, 59, 97]",[2],6,0,3,1
54,10,5,"[4, 88, 20, 74, 38, 35, 78, 79, 25, 10]","[88, 20, 74, 38, 35, 78, 79, 25, 10]",[4],0.7519289050603346,0.05680402064261364,2.0,0,0,"[20, 38, 35, 78, 79, 25, 10]","[4, 88, 74]","[20, 38, 35, 78, 79, 25, 10]","[4, 88, 74]","[20, 38, 35, 78, 79, 25, 10]",[],"[88, 74]",[4],2,0.40471094846725464,"{""0"": 3.684833526611328, ""1"": -1.0}",0,0,"[38, 35, 78, 79, 25, 10]","[4, 88, 20, 74]","[38, 35, 78, 79, 25, 10]","[4, 88, 20, 74]","[38, 35, 78, 79, 25, 10]",[],"[88, 20, 74]",[4],"[38, 35, 78, 79, 25, 10]","[4, 88, 20, 74]","[38, 35, 78, 79, 25, 10]",[],"[88, 20, 74]",[4],6,0,3,1
55,10,5,"[1, 54, 63, 45, 82, 64, 21, 94, 97, 52]","[54, 63, 45, 82, 64, 21, 94, 97, 52]",[1],0.783445717937211,0.13850352275621536,2.0,0,0,"[63, 45, 82, 64, 21, 94, 97, 52]","[1, 54]","[63, 45, 82, 64, 21, 94, 97, 52]","[1, 54]","[63, 45, 82, 64, 21, 94, 97, 52]",[],[54],[1],2,0.7292079329490662,"{""0"": 1.8896353244781494, ""1"": 5.628419399261475}",1,0,"[63, 45, 64, 21, 94, 52]","[1, 54, 82, 97]","[63, 45, 64, 21, 94, 52]","[1, 54, 82, 97]","[63, 45, 64, 21, 94, 52]",[],"[54, 82, 97]",[1],"[63, 45, 64, 21, 94, 52]","[1, 54, 82, 97]","[63, 45, 64, 21, 94, 52]",[],"[54, 82, 97]",[1],6,0,3,1
56,10,5,"[3, 65, 34, 91, 78, 0, 88, 43, 30, 52]","[65, 34, 91, 78, 88, 43, 30, 52]","[3, 0]",1.249652699142053,0.4299402273912824,2.0,0,0,"[65, 34, 91, 78, 88, 43, 30, 52]","[3, 0]","[65, 34, 91, 78, 88, 43, 30, 52]","[3, 0]","[65, 34, 91, 78, 88, 43, 30, 52]",[],[],"[3, 0]",2,0.843511700630188,"{""0"": 6.676815509796143, ""1"": -1.0}",0,0,"[65, 34, 91, 78, 43, 30, 52]","[3, 0, 88]","[65, 34, 91, 78, 43, 30, 52]","[3, 0, 88]","[65, 34, 91, 78, 43, 30, 52]",[],[88],"[3, 0]","[65, 34, 91, 78, 43, 30, 52]","[3, 0, 88]","[65, 34, 91, 78, 43, 30, 52]",[],[88],"[3, 0]",7,0,1,2
57,10,5,"[3, 57, 83, 65, 27, 98, 24, 5, 25, 10]","[57, 83, 65, 27, 98, 24, 5, 25, 10]",[3],0.9346442000440522,0.13471632353143437,2.0,0,0,"[57, 83, 65, 27, 98, 24, 5, 25, 10]",[3],"[57, 83, 65, 27, 98, 24, 5, 25, 10]",[3],"[57, 83, 65, 27, 98, 24, 5, 25, 10]",[],[],[3],2,0.5130936503410339,"{""0"": 2.066110610961914, ""1"": -1.0}",0,0,"[57, 83, 65, 27, 98, 24, 5, 25]","[3, 10]","[57, 83, 65, 27, 98, 24, 5, 25]","[3, 10]","[57, 83, 65, 27, 98, 24, 5, 25]",[],[10],[3],"[57, 83, 65, 27, 98, 24, 5, 25]","[3, 10]","[57, 83, 65, 27, 98, 24, 5, 25]",[],[10],[3],8,0,1,1
58,10,5,"[3, 16, 92, 27, 14, 62, 58, 77, 1, 44]","[16, 92, 27, 14, 62, 58, 77, 44]","[3, 1]",0.7422690602910524,0.1467585503160987,2.0,0,0,"[92, 27, 14, 62, 58, 77, 44]","[3, 16, 1]","[92, 27, 14, 62, 58, 77, 44]","[3, 16, 1]","[92, 27, 14, 62, 58, 77, 44]",[],[16],"[3, 1]",2,0.2664497494697571,"{""0"": 3.085146903991699, ""1"": -1.0}",0,0,"[92, 27, 14, 62, 77, 44]","[3, 16, 58, 1]","[92, 27, 14, 62, 77, 44]","[3, 16, 58, 1]","[92, 27, 14, 62, 77, 44]",[],"[16, 58]","[3, 1]","[92, 27, 14, 62, 77, 44]","[3, 16, 58, 1]","[92, 27, 14, 62, 77, 44]",[],"[16, 58]","[3, 1]",6,0,2,2
59,10,5,"[1, 39, 6, 27, 71, 88, 69, 29, 25, 26]","[39, 6, 27, 71, 88, 69, 29, 25, 26]",[1],1.0353141458026185,0.0979997185888668,2.0,0,0,"[39, 6, 27, 69, 29, 26]","[1, 71, 88, 25]","[39, 6, 27, 69, 29, 26]","[1, 71, 88, 25]","[39, 6, 27, 69, 29, 26]",[],"[71, 88, 25]",[1],2,0.6539046168327332,"{""0"": 3.643042802810669, ""1"": -1.0}",0,0,"[39, 6, 27, 69, 29]","[1, 71, 88, 25, 26]","[39, 6, 27, 69, 29]","[1, 71, 88, 25, 26]","[39, 6, 27, 69, 29]",[],"[71, 88, 25, 26]",[1],"[39, 6, 27, 69, 29]","[1, 71, 88, 25, 26]","[39, 6, 27, 69, 29]",[],"[71, 88, 25, 26]",[1],5,0,4,1
60,10,5,"[0, 84, 41, 86, 94, 13, 66, 3, 14, 51]","[84, 41, 86, 94, 13, 66, 14, 51]","[0, 3]",0.7941646520526238,0.07510308384764569,2.0,0,0,"[84, 41, 86, 94, 13, 66, 51]","[0, 3, 14]","[84, 41, 86, 94, 13, 66, 51]","[0, 3, 14]","[84, 41, 86, 94, 13, 66, 51]",[],[14],"[0, 3]",2,0.42056170105934143,"{""0"": 2.1545848846435547, ""1"": -1.0}",0,0,"[41, 86, 94, 13, 66, 51]","[0, 84, 3, 14]","[41, 86, 94, 13, 66, 51]","[0, 84, 3, 14]","[41, 86, 94, 13, 66, 51]",[],"[84, 14]","[0, 3]","[41, 86, 94, 13, 66, 51]","[0, 84, 3, 14]","[41, 86, 94, 13, 66, 51]",[],"[84, 14]","[0, 3]",6,0,2,2
61,10,5,"[3, 36, 70, 1, 21, 32, 55, 18, 69, 8]","[36, 70, 21, 32, 55, 18, 69, 8]","[3, 1]",0.8988054128059513,0.08336743933569407,2.0,0,0,"[36, 70, 21, 32, 69, 8]","[3, 1, 55, 18]","[36, 70, 21, 32, 69, 8]","[3, 1, 55, 18]","[36, 70, 21, 32, 69, 8]",[],"[55, 18]","[3, 1]",2,0.4837600886821747,"{""0"": 2.5910942554473877, ""1"": 1.777687907218933}",0,0,"[36, 21, 32, 8]","[3, 70, 1, 55, 18, 69]","[36, 21, 32, 8]","[3, 70, 1, 55, 18, 69]","[36, 21, 32, 8]",[],"[70, 55, 18, 69]","[3, 1]","[36, 21, 32, 8]","[3, 70, 1, 55, 18, 69]","[36, 21, 32, 8]",[],"[70, 55, 18, 69]","[3, 1]",4,0,4,2
62,10,5,"[0, 77, 29, 65, 68, 89, 95, 79, 83, 47]","[77, 29, 65, 68, 89, 95, 79, 83, 47]",[0],0.9576945376468182,0.07616528142732393,2.0,0,0,"[77, 65, 68, 89, 79, 83]","[0, 29, 95, 47]","[77, 65, 68, 89, 79, 83]","[0, 29, 95, 47]","[77, 65, 68, 89, 79, 83]",[],"[29, 95, 47]",[0],2,0.3619648516178131,"{""0"": 2.5210227966308594, ""1"": 2.8372457027435303}",1,0,"[77, 68, 79]","[0, 29, 65, 89, 95, 83, 47]","[77, 68, 79]","[0, 29, 65, 89, 95, 83, 47]","[77, 68, 79]",[],"[29, 65, 89, 95, 83, 47]",[0],"[77, 68, 79]","[0, 29, 65, 89, 95, 83, 47]","[77, 68, 79]",[],"[29, 65, 89, 95, 83, 47]",[0],3,0,6,1
63,10,5,"[1, 10, 15, 46, 36, 86, 31, 73, 62, 70]","[10, 15, 46, 36, 86, 31, 73, 62, 70]",[1],0.7719089836906758,0.14844673085302368,2.0,0,0,"[10, 15, 46, 36, 86, 31, 73, 62, 70]",[1],"[10, 15, 46, 36, 86, 31, 73, 62, 70]",[1],"[10, 15, 46, 36, 86, 31, 73, 62, 70]",[],[],[1],2,0.6514548659324646,"{""0"": 3.3023340702056885, ""1"": -1.0}",0,0,"[10, 15, 46, 36, 86, 73, 62, 70]","[1, 31]","[10, 15, 46, 36, 86, 73, 62, 70]","[1, 31]","[10, 15, 46, 36, 86, 73, 62, 70]",[],[31],[1],"[10, 15, 46, 36, 86, 73, 62, 70]","[1, 31]","[10, 15, 46, 36, 86, 73, 62, 70]",[],[31],[1],8,0,1,1
